status_id,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys
7331091005_10154001255786006,228,821,5449,101,61,9,3,14
7331091005_10154001226871006,40,82,957,6,6,1,0,0
7331091005_10154001188971006,1747,32026,28270,3104,160,7,67,3
7331091005_10154001160301006,121,165,2944,27,2,181,1,0
7331091005_10154000966596006,102,360,6747,99,7,21,2,0
7331091005_10154000905531006,178,94,834,2,14,71,1,1
7331091005_10154000882356006,33,30,340,1,6,1,0,3
7331091005_10154000850421006,18,59,505,10,13,0,0,0
7331091005_10154000811811006,148,79,1636,5,9,21,47,3
7331091005_10154000769701006,20,37,360,0,0,0,0,0
7331091005_10154000707546006,200,174,1691,4,6,8,2,0
7331091005_10154000652031006,563,29,673,32,21,13,7,14
7331091005_10154000619031006,655,659,4178,50,5,228,4,1
7331091005_10154000519391006,140,75,1720,3,26,20,0,0
7331091005_10154000459706006,71,83,1156,3,7,67,4,56
7331091005_10154000401946006,124,339,4666,101,0,69,0,0
7331091005_10154000300926006,141,208,1515,12,0,7,0,0
7331091005_10154000280966006,1409,3829,12289,97,18,1177,0,0
7331091005_10154000245266006,172,191,2338,6,22,144,2,1
7331091005_10154000159086006,60,18,402,0,2,6,0,1
7331091005_10154000124351006,61,68,958,0,3,6,0,0
7331091005_10154000114826006,161,152,624,2,10,47,12,25
7331091005_10153999481206006,204,126,936,0,33,38,2,6
7331091005_10153999444756006,55,47,1278,2,4,91,7,1
7331091005_10153999426726006,46,251,1195,7,8,4,0,1
7331091005_10153999413881006,37,45,1101,16,1,3,0,0
7331091005_10153999368606006,124,521,3526,33,4,70,2,2
7331091005_10153999342521006,61,138,1430,14,5,1,0,0
7331091005_10153999328316006,274,2601,6330,112,67,3,5,1
7331091005_10153999312536006,584,1145,6123,57,1,279,0,5
7331091005_10153999304686006,96,116,1382,15,7,1,0,1
7331091005_10153999303001006,1850,2655,12507,32,157,1574,450,17
7331091005_10153999290841006,132,418,3431,57,30,14,0,7
7331091005_10153999268686006,43,133,657,10,4,0,0,0
7331091005_10153999265336006,320,44,766,35,23,21,3,18
7331091005_10153999177541006,86,83,640,1,3,8,1,1
7331091005_10153999166161006,49,82,788,8,3,1,1,1
7331091005_10153999142496006,34,43,688,4,0,6,0,0
7331091005_10153998679086006,451,46,896,64,28,29,15,26
7331091005_10153999133136006,77,335,3735,64,5,15,2,6
7331091005_10153999113996006,614,795,2705,6,76,276,13,12
7331091005_10153999106821006,40,105,1629,8,20,1,0,0
7331091005_10153999089296006,207,1160,5376,59,17,25,1,1
7331091005_10153999039081006,41,117,823,8,6,3,0,1
7331091005_10153999040836006,36,191,1834,14,11,3,2,0
7331091005_10153999028766006,4759,18138,16954,149,8,1965,2,1
7331091005_10153999015926006,219,659,2398,13,3,271,0,1
7331091005_10153998950061006,84,153,2041,14,1,80,0,0
7331091005_10153998911671006,112,223,1974,14,18,1,0,1
7331091005_10153998856791006,13933,70279,105834,1881,110,4823,4,13
7331091005_10153998837791006,2150,2613,5478,53,94,660,34,40
7331091005_10153998808641006,59,127,1129,2,12,3,0,0
7331091005_10153998810016006,23,12,241,0,0,1,0,0
7331091005_10153998669546006,25,66,809,5,10,1,0,0
7331091005_10153998573796006,63,62,689,6,8,1,2,3
7331091005_10153998564211006,42,47,755,8,8,0,6,5
7331091005_10153998543451006,1414,3340,8812,52,440,446,37,132
7331091005_10153998390216006,289,532,7581,65,24,129,0,0
7331091005_10153998362986006,1091,76,1290,47,24,9,9,19
7331091005_10153998322201006,283,188,2836,20,9,160,1,3
7331091005_10153998284996006,33,38,434,4,0,3,0,0
7331091005_10153998181066006,410,2405,7629,148,70,1,0,1
7331091005_10153998100066006,123,37,854,1,0,28,10,2
7331091005_10153998052681006,89,248,1441,6,9,2,0,1
7331091005_10153997992701006,299,194,2137,37,1,98,1,3
7331091005_10153997954106006,261,2994,6461,307,6,6,82,3
7331091005_10153997267406006,1441,6119,25225,116,30,2445,45,12
7331091005_10153997257661006,731,257,2975,10,27,460,4,1
7331091005_10153997216361006,341,1081,4941,113,16,39,1,2
7331091005_10153997163161006,1393,3698,23511,116,678,317,6,11
7331091005_10153997121171006,366,635,6235,27,5,499,13,7
7331091005_10153997066901006,595,735,11418,105,223,134,29,52
7331091005_10153996988271006,71,105,914,9,1,15,2,0
7331091005_10153996914816006,243,1751,17561,372,487,13,15,3
7331091005_10153996744881006,17,11,281,2,0,1,0,0
7331091005_10153996625381006,340,800,4003,62,0,235,1,0
7331091005_10153996584511006,433,269,1825,6,48,3,0,1
7331091005_10153996538451006,4838,50585,39805,832,783,76,6,34
7331091005_10153996533066006,29,38,221,6,0,19,0,1
7331091005_10153996486886006,1978,1337,4180,2,161,114,0,0
7331091005_10153996386226006,958,92,1486,42,20,40,6,18
7331091005_10153996378391006,11,17,289,0,0,0,0,0
7331091005_10153996328456006,27,34,299,3,0,0,0,0
7331091005_10153996288141006,70,38,1275,12,1,38,0,1
7331091005_10153996257151006,599,492,3447,11,30,674,9,8
7331091005_10153996216481006,47,348,1194,34,2,1,34,0
7331091005_10153996215516006,723,1134,4025,32,2,392,1,1
7331091005_10153996162226006,106,600,5695,205,16,0,1,0
7331091005_10153996126796006,279,572,1657,6,46,151,3,2
7331091005_10153996072676006,217,99,1887,4,7,32,1,0
7331091005_10153996023631006,74,79,700,3,4,17,0,0
7331091005_10153996006011006,204,204,1836,22,1,55,1,3
7331091005_10153995970056006,171,399,2423,37,1,69,0,0
7331091005_10153995841181006,700,2937,3313,54,64,15,0,1
7331091005_10153995821486006,719,1218,8819,122,120,38,2,20
7331091005_10153995211501006,47,49,1418,9,20,3,0,0
7331091005_10153995159531006,410,289,4720,42,10,338,1,24
7331091005_10153995091616006,52,74,1924,14,13,3,12,5
7331091005_10153994965576006,260,289,1790,4,8,151,5,3
7331091005_10153994928151006,322,244,4205,30,4,169,1,5
7331091005_10153994908306006,65,220,3778,31,23,3,0,1
7331091005_10153994893501006,454,1141,12684,146,414,11,3,1
7331091005_10153994740561006,2097,3127,15073,55,596,352,2,1
7331091005_10153994664351006,296,246,1051,22,6,72,1,1
7331091005_10153994612856006,662,2297,15966,33,44,1313,259,17
7331091005_10153994495731006,3095,4248,15734,74,846,368,1534,120
7331091005_10153994354751006,147,135,2727,41,3,42,0,1
7331091005_10153994253101006,1812,96,1534,86,33,57,14,31
7331091005_10153994277346006,6708,9832,23049,1507,1641,566,866,129
7331091005_10153994240256006,146,253,3180,30,1,109,0,3
7331091005_10153994202251006,1321,389,4489,41,5,305,0,0
7331091005_10153994120716006,131,559,1657,24,2,3,0,0
7331091005_10153994087086006,310,294,2474,38,23,13,1,1
7331091005_10153994069566006,655,941,24024,277,83,59,11,457
7331091005_10153994009936006,79,718,16209,542,8,0,153,0
7331091005_10153993966806006,549,929,11926,180,39,45,4,250
7331091005_10153993964386006,139,117,789,7,16,69,14,3
7331091005_10153993922786006,175,813,1000,6,29,8,121,110
7331091005_10153993879636006,168,117,1355,12,6,11,0,3
7331091005_10153993853681006,342,332,2233,39,1,99,0,3
7331091005_10153993776991006,857,881,4587,22,22,397,53,11
7331091005_10153993723936006,553,617,4380,22,264,23,256,9
7331091005_10153993186966006,213,271,5476,44,58,13,5,3
7331091005_10153993136546006,1452,2423,9112,30,444,106,1014,69
7331091005_10153993094856006,1241,2581,14633,263,36,753,2,4
7331091005_10153993039836006,104,128,1367,42,23,25,27,59
7331091005_10153993011111006,950,4463,30319,389,149,643,2,10
7331091005_10153993003831006,465,2162,22710,197,28,619,3,4
7331091005_10153992900546006,418,909,10003,100,153,19,6,24
7331091005_10153992723676006,1009,1029,8112,31,222,582,7,170
7331091005_10153992639906006,112,223,4026,33,25,1,0,0
7331091005_10153992599746006,35,211,2144,100,4,0,0,0
7331091005_10153992520076006,686,603,5895,29,39,309,4,128
7331091005_10153992444856006,793,935,11877,50,277,260,69,12
7331091005_10153992304506006,64,221,343,8,19,11,27,1
7331091005_10153992239026006,119,77,705,2,0,6,0,1
7331091005_10153992261096006,366,353,2532,45,2,178,4,24
7331091005_10153992255821006,633,264,3873,27,17,62,0,1
7331091005_10153992209426006,98,51,451,0,11,4,1,17
7331091005_10153992144091006,476,8361,7272,147,42,8,7,1
7331091005_10153992125831006,39,6,581,1,0,7,0,1
7331091005_10153992073166006,725,570,3941,25,21,368,5,96
7331091005_10153992043656006,157,618,2742,40,9,0,0,0
7331091005_10153991966931006,2070,5388,12445,423,102,1927,31,742
7331091005_10153991929601006,1001,152,2116,72,30,16,4,13
7331091005_10153991875751006,127,170,2017,32,7,9,0,1
7331091005_10153991847036006,9040,67020,71334,293,1122,3090,8,3
7331091005_10153991840616006,153,82,1051,1,4,48,7,24
7331091005_10153991783166006,34,10,339,3,2,0,0,0
7331091005_10153991676711006,145,1143,4287,72,48,4,3,2
7331091005_10153991659311006,381,334,4266,34,7,116,2,6
7331091005_10153990968206006,1336,3979,20013,237,27,881,4,34
7331091005_10153990939976006,1773,8710,15500,164,12,1224,15,24
7331091005_10153990914971006,1774,4976,15617,456,241,700,60,31
7331091005_10153990882376006,425,1049,9291,110,199,26,0,4
7331091005_10153990828261006,597,767,3715,27,99,339,41,18
7331091005_10153990794731006,86,188,4073,50,38,2,0,2
7331091005_10153990756321006,223,1546,18047,155,172,19,2,13
7331091005_10153990742531006,339,1075,13781,225,174,14,3,8
7331091005_10153990720881006,235,628,8923,123,17,25,5,103
7331091005_10153990689066006,293,583,4467,21,5,358,0,4
7331091005_10153990699636006,286,1148,25503,318,230,30,11,17
7331091005_10153990614681006,472,854,3298,25,132,86,230,12
7331091005_10153990481211006,154,602,10389,101,50,18,3,8
7331091005_10153990475351006,441,996,8160,85,20,296,0,8
7331091005_10153990389811006,1085,6305,33856,1078,52,30,994,5
7331091005_10153990380171006,2346,4837,19098,195,440,1084,1709,161
7331091005_10153990319221006,35,33,1301,22,4,7,0,1
7331091005_10153990253921006,60,158,5363,56,11,27,8,1
7331091005_10153990111741006,4607,15209,21214,148,24,2386,4,4
7331091005_10153990071841006,46,49,961,1,14,29,2,1
7331091005_10153989973506006,7176,16077,35537,450,16,1919,4,10
7331091005_10153989862671006,184,446,10153,127,32,10,0,3
7331091005_10153989760846006,76,111,1570,43,3,15,0,1
7331091005_10153989625811006,166,85,1946,9,15,5,0,2
7331091005_10153989075031006,158,466,9652,91,112,8,1,3
7331091005_10153989024896006,250,1251,12990,131,60,21,0,7
7331091005_10153988954856006,197,324,3958,28,23,30,0,0
7331091005_10153988944371006,174,434,3740,10,4,315,4,1
7331091005_10153988912331006,52,125,1718,10,10,11,6,3
7331091005_10153988837931006,70,133,1960,37,2,11,0,0
7331091005_10153988611846006,767,1942,10629,141,13,625,0,1
7331091005_10153988520691006,63,206,2980,14,22,4,1,0
7331091005_10153988495046006,101,314,4838,54,4,85,2,0
7331091005_10153988382991006,67,176,2160,19,31,2,5,3
7331091005_10153988325141006,5184,8387,15135,42,299,2531,33,11
7331091005_10153988291086006,75,190,1705,2,14,12,2,0
7331091005_10153988277546006,196,244,2993,13,7,247,0,2
7331091005_10153988201691006,90,74,3604,43,6,24,2,52
7331091005_10153988165076006,53,99,1982,12,7,0,0,0
7331091005_10153988018556006,78,74,3820,45,4,17,2,3
7331091005_10153987884041006,1295,4560,14873,186,89,209,0,3
7331091005_10153987804071006,296,626,5575,50,179,4,0,3
7331091005_10153987779081006,299,209,3962,79,10,12,2,43
7331091005_10153987718401006,350,1250,7610,130,249,25,0,4
7331091005_10153987694331006,84,179,1559,13,1,36,1,0
7331091005_10153987189786006,130,388,2607,27,64,15,1,4
7331091005_10153987167216006,296,297,1784,12,15,107,0,1
7331091005_10153987139986006,199,840,8696,107,113,6,2,2
7331091005_10153987027171006,846,730,3034,13,13,400,1,7
7331091005_10153987018486006,43,101,2213,11,28,3,0,0
7331091005_10153987009296006,497,1756,12763,81,22,280,3,11
7331091005_10153987002381006,252,1076,8781,132,117,4,1,3
7331091005_10153986969131006,1148,6634,31492,545,328,158,2,11
7331091005_10153986882001006,891,3104,17441,177,55,412,5,46
7331091005_10153986765831006,515,1689,5732,38,115,100,17,34
7331091005_10153986749751006,531,905,4222,21,126,121,12,18
7331091005_10153986535666006,457,647,7884,30,75,109,13,5
7331091005_10153986475196006,42,16,604,0,0,5,0,0
7331091005_10153986401391006,54,89,1406,15,4,1,2,8
7331091005_10153986217531006,1811,2450,10693,83,157,138,0,3
7331091005_10153986208651006,134,284,2085,21,2,12,1,2
7331091005_10153986137121006,24176,145220,125035,1278,3206,234,10,7
7331091005_10153986084471006,100,3321,14667,254,8,1,178,0
7331091005_10153985992421006,313,1227,26799,194,112,10,0,11
7331091005_10153985913666006,113,299,3839,29,3,161,0,1
7331091005_10153985309376006,28,80,2710,35,1,0,91,0
7331091005_10153985295746006,2035,1991,8496,24,47,1035,11,15
7331091005_10153985270441006,1200,3565,17248,184,123,279,27,38
7331091005_10153985189281006,110,62,1593,1,10,149,3,1
7331091005_10153985168081006,184,235,3874,39,8,206,0,1
7331091005_10153985149276006,729,928,4877,24,4,427,0,4
7331091005_10153985112976006,108,506,5974,77,61,10,5,1
7331091005_10153985088286006,756,1920,12344,109,83,260,2,11
7331091005_10153985080471006,123,987,11114,165,132,6,3,4
7331091005_10153985055856006,124,532,4803,103,76,2,2,3
7331091005_10153984903281006,375,756,8754,26,99,152,85,29
7331091005_10153984892191006,432,1312,7508,85,220,22,6,4
7331091005_10153984874026006,104,484,5378,65,98,5,0,2
7331091005_10153984704101006,7883,66462,81567,1535,175,2041,7,13
7331091005_10153984636706006,547,1654,7507,62,166,24,12,10
7331091005_10153984561601006,167,394,3814,7,20,311,2,6
7331091005_10153984557416006,939,9031,21461,431,74,35,412,3
7331091005_10153984380641006,71,264,1151,21,3,17,0,0
7331091005_10153984329846006,1705,108,1461,40,19,26,15,17
7331091005_10153984260851006,97,116,1753,3,23,16,0,0
7331091005_10153984262031006,55,123,2332,6,1,16,0,2
7331091005_10153984251431006,24,17,665,0,0,2,0,1
7331091005_10153984199656006,202,124,443,4,5,26,1,2
7331091005_10153984170696006,216,2743,16809,267,58,7,1514,5
7331091005_10153984126621006,446,8767,8777,150,112,2,1,0
7331091005_10153984104861006,134,736,9706,261,30,2,1,0
7331091005_10153984086826006,39,28,383,4,1,0,0,3
7331091005_10153984008626006,2484,3354,19789,243,109,801,5,43
7331091005_10153983991011006,407,1454,5643,34,108,23,0,1
7331091005_10153983880061006,3855,6695,19766,40,522,2119,21,23
7331091005_10153983885951006,8657,41803,26556,441,41,2447,3,17
7331091005_10153983787706006,88,152,6621,44,20,5,0,3
7331091005_10153983258201006,2531,9915,10865,21,1017,8,3148,12
7331091005_10153983232381006,424,212,4731,6,22,405,1,1
7331091005_10153983215131006,693,505,11876,144,18,695,4,5
7331091005_10153983082971006,400,645,4289,59,14,273,0,5
7331091005_10153983059166006,1150,3403,13606,72,782,18,2,5
7331091005_10153983021731006,2341,4497,21580,240,46,1232,2,31
7331091005_10153982933521006,223,757,1364,5,3,141,0,0
7331091005_10153982931051006,747,2803,11340,191,224,104,1,8
7331091005_10153982893406006,1410,2071,12338,54,18,867,3,1
7331091005_10153982821721006,973,691,4071,77,62,324,17,172
7331091005_10153982758186006,34,93,1726,13,8,2,0,0
7331091005_10153982697811006,763,2945,29825,379,370,25,25,9
7331091005_10153982591306006,84,184,3230,41,4,106,1,1
7331091005_10153982542876006,417,524,1964,5,105,48,8,11
7331091005_10153982542491006,196,341,3442,11,7,197,0,2
7331091005_10153982518311006,1274,3817,12054,96,520,14,0,2
7331091005_10153982444676006,81,70,313,6,0,0,0,0
7331091005_10153982416551006,19,6,266,1,1,0,0,0
7331091005_10153982228231006,281,276,1096,6,21,76,0,22
7331091005_10153982203801006,83,48,522,7,3,15,1,0
7331091005_10153982174436006,2510,6526,39985,626,772,58,97,43
7331091005_10153982117131006,78,118,681,5,3,3,1,1
7331091005_10153982084961006,190,187,3349,17,69,31,0,0
7331091005_10153982043596006,869,836,4764,113,7,468,0,0
7331091005_10153982028296006,403,539,2305,36,2,125,2,1
7331091005_10153981997536006,27,12,808,1,8,2,0,0
7331091005_10153981924671006,37,229,2381,10,2,0,194,0
7331091005_10153981865066006,49,49,1604,6,6,0,0,1
7331091005_10153981791391006,2088,6084,22341,191,62,3136,26,35
7331091005_10153981237091006,35,89,1239,1,0,46,0,0
7331091005_10153981226421006,522,704,10842,28,50,919,1,1
7331091005_10153981196846006,67,103,1271,10,6,108,1,0
7331091005_10153981135686006,3644,5722,13139,88,9,1095,5,7
7331091005_10153981096326006,932,1388,21229,261,48,953,4,3
7331091005_10153981041791006,278,345,3045,3,22,364,3,2
7331091005_10153980986221006,1170,1744,9619,71,191,990,67,15
7331091005_10153980929026006,1110,1251,5131,13,244,169,70,59
7331091005_10153980822701006,190,231,4952,13,70,92,0,5
7331091005_10153980795341006,628,527,4540,40,1,394,0,70
7331091005_10153980647836006,448,2316,14409,216,244,16,0,3
7331091005_10153980516326006,675,136,1139,41,8,33,4,69
7331091005_10153980463476006,81,122,3020,46,37,6,1,0
7331091005_10153980394586006,274,654,3610,25,9,275,3,5
7331091005_10153980384696006,68,116,1784,8,6,22,2,1
7331091005_10153980356101006,1730,204,1615,16,8,11,1,2
7331091005_10153980342431006,672,8171,37898,1087,890,16,20,1
7331091005_10153980307356006,2183,3729,9591,30,460,345,176,40
7331091005_10153980273601006,432,253,1097,7,27,76,5,7
7331091005_10153980223671006,80,340,1660,13,12,3,0,0
7331091005_10153980090481006,250,225,2663,15,36,212,16,7
7331091005_10153980016271006,239,1039,13168,100,94,13,0,2
7331091005_10153979996396006,152,300,1625,6,76,14,1,0
7331091005_10153979966721006,184,104,601,2,2,42,8,11
7331091005_10153979917621006,60,128,738,6,1,36,0,0
7331091005_10153979903596006,447,461,2540,8,14,461,10,31
7331091005_10153979880081006,12,24,994,7,3,9,0,0
7331091005_10153979809321006,267,881,10050,98,70,10,1,14
7331091005_10153979694916006,220,1286,9321,119,73,22,0,14
7331091005_10153979219921006,330,632,22311,176,41,118,12,57
7331091005_10153979075456006,1457,1840,8703,30,50,857,64,22
7331091005_10153978996856006,756,941,10119,52,252,214,51,59
7331091005_10153978946586006,918,1772,6224,23,9,606,2,2
7331091005_10153978870376006,1217,2505,15540,143,526,374,711,67
7331091005_10153978838206006,902,939,7867,22,85,511,23,684
7331091005_10153978769541006,603,1944,8563,36,388,12,3,0
7331091005_10153978736021006,8351,23502,36670,402,66,2926,3,31
7331091005_10153978701671006,73,213,1006,12,0,1,0,0
7331091005_10153978678686006,61,134,2411,20,28,4,1,0
7331091005_10153978631591006,458,560,2396,7,27,250,8,0
7331091005_10153978573461006,316,405,6125,25,24,369,2,4
7331091005_10153978505381006,56,332,14923,131,34,4,0,0
7331091005_10153978402961006,186,351,6072,18,8,197,15,6
7331091005_10153978397481006,247,158,1621,16,5,67,0,1
7331091005_10153978208076006,900,2053,9757,40,181,153,3,3
7331091005_10153978130586006,589,923,5824,31,101,45,0,0
7331091005_10153978057956006,47,40,1016,17,0,1,0,0
7331091005_10153978044141006,61,132,995,6,5,2,0,0
7331091005_10153977932076006,151,187,1474,4,13,227,0,1
7331091005_10153977936536006,348,2666,13571,404,20,8,445,4
7331091005_10153977907781006,183,241,2119,13,1,77,2,1
7331091005_10153977916746006,473,3083,41129,412,290,11,1,40
7331091005_10153977786806006,25,30,466,0,1,2,0,2
7331091005_10153977798721006,161,155,4133,33,6,29,2,4
7331091005_10153977550826006,936,3714,50240,557,370,22,4,46
7331091005_10153977037586006,118,284,5951,26,84,49,1,5
7331091005_10153976939376006,3298,2325,12643,30,128,1985,30,9
